ekatte,region,municipality,settlement,permanent_06_2020,current_06_2020
48622,Q1104675,Q1748256,Q1084864,1107,362
49268,Q1104675,Q1748256,Q4305536,482,143
53271,Q1104675,Q1748256,Q1084739,255,91
55436,Q1104675,Q1748256,Q1082956,1324,231
56589,Q1104675,Q1748256,Q1084250,401,215
56976,Q1104675,Q1748256,Q1084954,486,169
57412,Q1104675,Q1748256,Q1084619,811,224
57947,Q1104675,Q1748256,Q1083181,143,25
58387,Q1104675,Q1748256,Q4378992,870,815
62654,Q1104675,Q1748256,Q4394491,1042,380
62801,Q1104675,Q1748256,Q1082985,354,86
62846,Q1104675,Q1748256,Q1083889,552,167
63714,Q1104675,Q1748256,Q1084783,114,13
63611,Q1104675,Q1748256,Q1084266,151,25
70809,Q1104675,Q1748256,Q1083907,366,128
66723,Q1104675,Q1748256,Q1083154,235,78
67502,Q1104675,Q1748256,Q1083985,618,253
68120,Q1104675,Q1748256,Q1083260,367,129
72211,Q1104675,Q1748256,Q4454271,524,106
73715,Q1104675,Q1748256,Q4467136,382,88
73804,Q1104675,Q1748256,Q4467782,552,152
75201,Q1104675,Q1748256,Q2462954,1244,319
78313,Q1104675,Q1748256,Q4503608,98,8
78642,Q1104675,Q1748256,Q4504525,393,109
80128,Q1104675,Q1748256,Q4506871,242,87
81935,Q1104675,Q1748256,Q4512990,192,22
84019,Q1104675,Q1748256,Q4526851,374,64
87388,Q1104675,Q1748256,Q4537646,745,159
00905,Q1104675,Q2619800,Q4068244,115,112
03825,Q1104675,Q2619800,Q1081917,5379,2718
07942,Q1104675,Q2619800,Q1082571,327,123
13055,Q1104675,Q2619800,Q1084749,162,121
00120,Q1104675,Q2619800,Q4129126,1197,612
12886,Q1104675,Q2619800,Q4129171,23,1
18558,Q1104675,Q2619800,Q1084440,502,478
16821,Q1104675,Q2619800,Q1082737,287,266
17138,Q1104675,Q2619800,Q4145900,1398,785
17871,Q1104675,Q2619800,Q1083515,289,140
20496,Q1104675,Q2619800,Q1083803,372,91
20554,Q1104675,Q2619800,Q4157038,433,196
20777,Q1104675,Q2619800,Q1084214,308,295
21631,Q1104675,Q2619800,Q1082996,1341,622
22678,Q1104675,Q2619800,Q1083083,313,285
22928,Q1104675,Q2619800,Q1084474,355,342
23577,Q1104675,Q2619800,Q4167687,1006,921
23803,Q1104675,Q2619800,Q1083007,333,303
23892,Q1104675,Q2619800,Q1084306,504,140
24743,Q1104675,Q2619800,Q1084583,649,359
27591,Q1104675,Q2619800,Q1084431,439,150
30106,Q1104675,Q2619800,Q1084646,338,317
30140,Q1104675,Q2619800,Q1083367,314,123
30675,Q1104675,Q2619800,Q1083373,510,217
36748,Q1104675,Q2619800,Q1084673,830,316
36926,Q1104675,Q2619800,Q1743521,774,677
37071,Q1104675,Q2619800,Q1083429,1317,447
37767,Q1104675,Q2619800,Q1083198,313,72
39013,Q1104675,Q2619800,Q4235601,23,11
39445,Q1104675,Q2619800,Q4237578,328,225
41174,Q1104675,Q2619800,Q4240079,92,89
39877,Q1104675,Q2619800,Q1084124,399,180
40511,Q1104675,Q2619800,Q1083438,253,203
40988,Q1104675,Q2619800,Q1083998,585,281
44080,Q1104675,Q2619800,Q1084344,167,167
46680,Q1104675,Q2619800,Q4278027,377,303
47531,Q1104675,Q2619800,Q1083608,382,110
47888,Q1104675,Q2619800,Q4291797,336,193
47891,Q1104675,Q2619800,Q1084064,55,44
48845,Q1104675,Q2619800,Q1083214,1701,610
49480,Q1104675,Q2619800,Q1084693,791,201
51086,Q1104675,Q2619800,Q4312831,1,1
53878,Q1104675,Q2619800,Q4336581,171,167
54393,Q1104675,Q2619800,Q15132495,998,397
56808,Q1104675,Q2619800,Q1084202,262,98
57039,Q1104675,Q2619800,Q654836,865,505
58178,Q1104675,Q2619800,Q1083947,1017,373
59054,Q1104675,Q2619800,Q1082909,380,70
59063,Q1104675,Q2619800,Q1084893,905,403
62236,Q1104675,Q2619800,Q1084140,730,227
65214,Q1104675,Q2619800,Q4406655,929,331
65228,Q1104675,Q2619800,Q1082981,168,82
35016,Q1104675,Q2619800,Q4410323,60,24
66024,Q1104675,Q2619800,Q1083381,102,41
68577,Q1104675,Q2619800,Q1083560,145,122
68895,Q1104675,Q2619800,Q1083475,232,108
68953,Q1104675,Q2619800,Q4440152,1205,418
69482,Q1104675,Q2619800,Q1083881,613,290
69866,Q1104675,Q2619800,Q1083126,116,102
72463,Q1104675,Q2619800,Q4458548,1183,1033
76159,Q1104675,Q2619800,Q4492173,2292,984
77092,Q1104675,Q2619800,Q4494562,894,415
80065,Q1104675,Q2619800,Q4506617,88,20
80090,Q1104675,Q2619800,Q4506867,1334,1215
81493,Q1104675,Q2619800,Q4516760,357,95
81565,Q1104675,Q2619800,Q4517203,3518,2096
83226,Q1104675,Q2619800,Q4524170,245,60
83449,Q1104675,Q2619800,Q4526141,830,460
83538,Q1104675,Q2619800,Q4527804,425,399
87309,Q1104675,Q2619800,Q4536807,63,64
87415,Q1104675,Q2619800,Q4538068,388,104
39970,Q1104675,Q545555,Q406057,8800,5339
00093,Q1104675,Q545555,Q2714851,370,364
02141,Q1104675,Q545555,Q1081687,500,142
02751,Q1104675,Q545555,Q1082091,326,221
04306,Q1104675,Q545555,Q1082021,198,44
05181,Q1104675,Q545555,Q1082564,2,0
06728,Q1104675,Q545555,Q1081630,204,168
06906,Q1104675,Q545555,Q3915196,739,234
12190,Q1104675,Q545555,Q1084565,1597,821
15727,Q1104675,Q545555,Q1082744,118,116
15713,Q1104675,Q545555,Q1084408,997,270
15878,Q1104675,Q545555,Q1083461,856,261
16287,Q1104675,Q545555,Q2653599,1365,418
16660,Q1104675,Q545555,Q1084521,62,64
17868,Q1104675,Q545555,Q1084602,167,67
18071,Q1104675,Q545555,Q1084180,603,175
18085,Q1104675,Q545555,Q4151858,355,85
20393,Q1104675,Q545555,Q1084456,55,67
20403,Q1104675,Q545555,Q1082866,234,229
20732,Q1104675,Q545555,Q2653553,693,149
21302,Q1104675,Q545555,Q1084195,72,42
22157,Q1104675,Q545555,Q2653607,628,175
22544,Q1104675,Q545555,Q1083745,17,21
24459,Q1104675,Q545555,Q1084041,204,72
27036,Q1104675,Q545555,Q1083766,511,490
27680,Q1104675,Q545555,Q1084945,821,303
30538,Q1104675,Q545555,Q1082923,1309,622
30911,Q1104675,Q545555,Q1083420,59,35
31142,Q1104675,Q545555,Q2653686,395,99
35269,Q1104675,Q545555,Q1083388,88,8
35849,Q1104675,Q545555,Q7260354,164,65
36021,Q1104675,Q545555,Q1083551,974,257
36717,Q1104675,Q545555,Q1084241,177,53
37558,Q1104675,Q545555,Q4225788,244,73
37622,Q1104675,Q545555,Q1085008,21,5
39058,Q1104675,Q545555,Q1084548,241,106
39565,Q1104675,Q545555,Q4237834,338,60
40823,Q1104675,Q545555,Q1084276,526,89
43596,Q1104675,Q545555,Q1084997,683,223
43726,Q1104675,Q545555,Q1084915,53,56
44344,Q1104675,Q545555,Q1083831,956,211
46471,Q1104675,Q545555,Q1083814,301,62
46601,Q1104675,Q545555,Q1084416,497,93
46872,Q1104675,Q545555,Q1083136,317,296
47860,Q1104675,Q545555,Q722987,345,108
49103,Q1104675,Q545555,Q1083296,842,161
53206,Q1104675,Q545555,Q1084220,553,200
54821,Q1104675,Q545555,Q12136310,589,357
53713,Q1104675,Q545555,Q1083794,37,7
55097,Q1104675,Q545555,Q1083974,51,21
55614,Q1104675,Q545555,Q1082941,598,398
55751,Q1104675,Q545555,Q1082876,1018,607
55899,Q1104675,Q545555,Q2019380,270,36
57062,Q1104675,Q545555,Q1083625,842,573
57248,Q1104675,Q545555,Q2654267,1860,674
57933,Q1104675,Q545555,Q1084148,600,196
57950,Q1104675,Q545555,Q1084987,1341,463
62178,Q1104675,Q545555,Q1084225,202,99
62617,Q1104675,Q545555,Q1083579,238,65
62774,Q1104675,Q545555,Q4395398,1371,410
63505,Q1104675,Q545555,Q1083651,203,38
65190,Q1104675,Q545555,Q1084259,167,71
65454,Q1104675,Q545555,Q4409680,100,3
66545,Q1104675,Q545555,Q1083899,300,75
66716,Q1104675,Q545555,Q4421466,431,85
67132,Q1104675,Q545555,Q1082951,154,3
67297,Q1104675,Q545555,Q1084047,888,412
68936,Q1104675,Q545555,Q1083119,265,66
81743,Q1104675,Q545555,Q4443298,1,5
69688,Q1104675,Q545555,Q1084773,846,641
70104,Q1104675,Q545555,Q1085020,608,207
70559,Q1104675,Q545555,Q4448051,559,168
72429,Q1104675,Q545555,Q4457863,413,35
72610,Q1104675,Q545555,Q2022233,688,268
72730,Q1104675,Q545555,Q4460764,225,61
77267,Q1104675,Q545555,Q4497903,100,14
77428,Q1104675,Q545555,Q4501278,210,64
80145,Q1104675,Q545555,Q4506900,257,44
81027,Q1104675,Q545555,Q2463138,281,260
81205,Q1104675,Q545555,Q4514110,465,93
40909,Q1104675,Q2452987,Q192875,66128,50724
00148,Q1104675,Q2452987,Q961531,2059,727
02124,Q1104675,Q2452987,Q1082591,198,81
03006,Q1104675,Q2452987,Q1082051,559,257
03499,Q1104675,Q2452987,Q1081497,950,417
04409,Q1104675,Q2452987,Q1081757,468,213
04902,Q1104675,Q2452987,Q1082158,108,49
05205,Q1104675,Q2452987,Q1082142,1364,386
05325,Q1104675,Q2452987,Q1082120,363,153
06567,Q1104675,Q2452987,Q1082686,544,241
07658,Q1104675,Q2452987,Q1081900,239,117
07764,Q1104675,Q2452987,Q1082165,102,23
10358,Q1104675,Q2452987,Q1082150,517,143
11226,Q1104675,Q2452987,Q4112226,3,1
11243,Q1104675,Q2452987,Q4112225,1213,511
11346,Q1104675,Q2452987,Q2459468,655,431
12053,Q1104675,Q2452987,Q1082934,347,111
12694,Q1104675,Q2452987,Q1083507,84,48
15000,Q1104675,Q2452987,Q1082848,36,4
15216,Q1104675,Q2452987,Q1082821,2429,1063
15268,Q1104675,Q2452987,Q1084116,146,61
15641,Q1104675,Q2452987,Q1084233,91,56
16267,Q1104675,Q2452987,Q1083498,653,335
18410,Q1104675,Q2452987,Q1084874,304,123
21511,Q1104675,Q2452987,Q4163487,25,12
21991,Q1104675,Q2452987,Q4165051,231,76
22134,Q1104675,Q2452987,Q1083284,327,271
24445,Q1104675,Q2452987,Q1083616,992,428
24462,Q1104675,Q2452987,Q1084079,270,161
24596,Q1104675,Q2452987,Q1082960,71,24
27512,Q1104675,Q2452987,Q2455808,995,327
29407,Q1104675,Q2452987,Q1083377,1299,538
29413,Q1104675,Q2452987,Q1083413,47,5
30260,Q1104675,Q2452987,Q4184550,110,43
30466,Q1104675,Q2452987,Q1083756,769,476
30475,Q1104675,Q2452987,Q1083088,423,165
30524,Q1104675,Q2452987,Q4189653,789,446
30569,Q1104675,Q2452987,Q1084665,1,0
30586,Q1104675,Q2452987,Q1084089,97,54
30747,Q1104675,Q2452987,Q4190258,933,367
30867,Q1104675,Q2452987,Q1084295,466,151
31348,Q1104675,Q2452987,Q2016639,5,1
32161,Q1104675,Q2452987,Q1083937,569,217
32679,Q1104675,Q2452987,Q1083145,31,26
35403,Q1104675,Q2452987,Q4209684,562,268
35540,Q1104675,Q2452987,Q1084710,1080,351
35732,Q1104675,Q2452987,Q1083019,192,54
37438,Q1104675,Q2452987,Q1084594,1284,375
37928,Q1104675,Q2452987,Q1084056,207,128
37962,Q1104675,Q2452987,Q1083543,319,30
38282,Q1104675,Q2452987,Q4230707,465,262
38981,Q1104675,Q2452987,Q4235407,514,299
39342,Q1104675,Q2452987,Q1083065,651,264
39894,Q1104675,Q2452987,Q4241051,335,130
40169,Q1104675,Q2452987,Q2016185,298,191
40186,Q1104675,Q2452987,Q1083489,68,30
41085,Q1104675,Q2452987,Q2461834,704,325
43856,Q1104675,Q2452987,Q1084610,97,28
44361,Q1104675,Q2452987,Q1084555,17,12
44700,Q1104675,Q2452987,Q4272228,930,427
46139,Q1104675,Q2452987,Q1083634,24,0
46214,Q1104675,Q2452987,Q1083312,369,160
47342,Q1104675,Q2452987,Q4282604,6,7
48074,Q1104675,Q2452987,Q1083220,959,531
49120,Q1104675,Q2452987,Q4304491,1874,805
49343,Q1104675,Q2452987,Q1083467,972,488
49521,Q1104675,Q2452987,Q4309287,649,202
35136,Q1104675,Q2452987,Q4315739,371,129
51442,Q1104675,Q2452987,Q1084905,150,118
53638,Q1104675,Q2452987,Q2460916,1887,1075
53816,Q1104675,Q2452987,Q1083992,638,190
54403,Q1104675,Q2452987,Q1084402,735,304
54479,Q1104675,Q2452987,Q1082857,662,308
55422,Q1104675,Q2452987,Q2460139,500,260
55823,Q1104675,Q2452987,Q1083325,504,183
55840,Q1104675,Q2452987,Q1083163,816,329
55885,Q1104675,Q2452987,Q1084397,1377,744
56054,Q1104675,Q2452987,Q4360330,1128,427
56928,Q1104675,Q2452987,Q4366427,401,152
58342,Q1104675,Q2452987,Q1084701,1138,399
58623,Q1104675,Q2452987,Q1084575,317,145
58997,Q1104675,Q2452987,Q1083339,202,88
62195,Q1104675,Q2452987,Q1083711,2353,837
62445,Q1104675,Q2452987,Q1083857,1249,786
62668,Q1104675,Q2452987,Q1082990,40,18
63170,Q1104675,Q2452987,Q4399411,303,167
65512,Q1104675,Q2452987,Q1083001,274,140
65890,Q1104675,Q2452987,Q1083452,134,58
65975,Q1104675,Q2452987,Q4412899,905,369
66336,Q1104675,Q2452987,Q1084817,212,91
66603,Q1104675,Q2452987,Q2461682,1253,606
66740,Q1104675,Q2452987,Q1083095,709,309
66754,Q1104675,Q2452987,Q1084683,356,180
66929,Q1104675,Q2452987,Q1083400,290,143
67742,Q1104675,Q2452987,Q1084828,54,14
67979,Q1104675,Q2452987,Q1084483,31,3
67982,Q1104675,Q2452987,Q1083642,574,307
68014,Q1104675,Q2452987,Q1083052,724,352
68336,Q1104675,Q2452987,Q1083032,518,246
68984,Q1104675,Q2452987,Q1082929,23,8
69612,Q1104675,Q2452987,Q1084098,228,61
69715,Q1104675,Q2452987,Q1084464,293,110
69849,Q1104675,Q2452987,Q1083393,443,228
69852,Q1104675,Q2452987,Q1083588,1711,760
72120,Q1104675,Q2452987,Q4452625,63,58
72802,Q1104675,Q2452987,Q4460776,55,5
73136,Q1104675,Q2452987,Q4462799,599,327
77339,Q1104675,Q2452987,Q4498745,39,23
78149,Q1104675,Q2452987,Q6671616,694,295
80248,Q1104675,Q2452987,Q4508163,52,28
80594,Q1104675,Q2452987,Q4512984,651,360
80844,Q1104675,Q2452987,Q4513281,362,191
81267,Q1104675,Q2452987,Q4514560,175,83
81362,Q1104675,Q2452987,Q4515942,687,389
81462,Q1104675,Q2452987,Q4516713,1161,479
83315,Q1104675,Q2452987,Q4524382,2228,879
87494,Q1104675,Q2452987,Q4538527,109,6
87672,Q1104675,Q2452987,Q4539471,920,404
48996,Q1104675,Q2401727,Q405784,19609,8899
00828,Q1104675,Q2401727,Q4072461,430,220
02155,Q1104675,Q2401727,Q1082729,552,300
02292,Q1104675,Q2401727,Q7306616,448,163
04008,Q1104675,Q2401727,Q1081749,263,179
12293,Q1104675,Q2401727,Q2455621,359,161
86030,Q1104675,Q2401727,Q1084322,508,175
17186,Q1104675,Q2401727,Q1082760,169,71
17988,Q1104675,Q2401727,Q1084807,1764,806
18126,Q1104675,Q2401727,Q1083735,121,55
24966,Q1104675,Q2401727,Q4156365,250,126
20755,Q1104675,Q2401727,Q1083059,607,280
23830,Q1104675,Q2401727,Q1082893,55,19
30154,Q1104675,Q2401727,Q1084003,387,178
30452,Q1104675,Q2401727,Q2457895,1311,522
03258,Q1104675,Q2401727,Q4210855,104,32
36350,Q1104675,Q2401727,Q1084208,827,355
38409,Q1104675,Q2401727,Q4231945,1056,341
38697,Q1104675,Q2401727,Q4234732,251,113
80131,Q1104675,Q2401727,Q4240088,113,48
43102,Q1104675,Q2401727,Q1083268,661,285
43493,Q1104675,Q2401727,Q1084009,64,47
48917,Q1104675,Q2401727,Q1084502,54,34
51097,Q1104675,Q2401727,Q1083171,1057,471
51473,Q1104675,Q2401727,Q1083958,861,334
53076,Q1104675,Q2401727,Q4329268,33,23
55169,Q1104675,Q2401727,Q1083305,673,265
56575,Q1104675,Q2401727,Q1084836,220,88
56767,Q1104675,Q2401727,Q1083865,113,44
57892,Q1104675,Q2401727,Q1084423,441,235
59361,Q1104675,Q2401727,Q1083318,786,397
58757,Q1104675,Q2401727,Q1084070,828,330
61063,Q1104675,Q2401727,Q4386905,573,345
62147,Q1104675,Q2401727,Q4389576,98,43
65098,Q1104675,Q2401727,Q1083661,293,74
65797,Q1104675,Q2401727,Q4411036,235,122
65944,Q1104675,Q2401727,Q1084349,389,204
65961,Q1104675,Q2401727,Q4412885,608,241
70785,Q1104675,Q2401727,Q1083785,61,48
66500,Q1104675,Q2401727,Q1083873,1142,350
67882,Q1104675,Q2401727,Q4427024,1304,580
70706,Q1104675,Q2401727,Q4448668,1,0
72134,Q1104675,Q2401727,Q2038708,147,113
80087,Q1104675,Q2401727,Q4506748,646,273
81517,Q1104675,Q2401727,Q4517003,287,250
81548,Q1104675,Q2401727,Q4517136,32,33
81734,Q1104675,Q2401727,Q4517857,654,253
86060,Q1104675,Q2401727,Q4534501,7,0
02261,Q1104675,Q929927,Q2453804,123,82
03188,Q1104675,Q929927,Q2454122,67,56
03410,Q1104675,Q929927,Q2454163,1056,438
05089,Q1104675,Q929927,Q2454183,430,255
05640,Q1104675,Q929927,Q2455399,12,8
05712,Q1104675,Q929927,Q2455522,21,11
05791,Q1104675,Q929927,Q2455465,136,75
07472,Q1104675,Q929927,Q2455454,160,55
10700,Q1104675,Q929927,Q2458073,159,41
11613,Q1104675,Q929927,Q1081583,410,304
11805,Q1104675,Q929927,Q2457335,175,87
11987,Q1104675,Q929927,Q4122665,10,6
12423,Q1104675,Q929927,Q1082838,122,82
14221,Q1104675,Q929927,Q4130971,1028,627
20167,Q1104675,Q929927,Q2457303,584,368
23114,Q1104675,Q929927,Q4167480,333,170
24219,Q1104675,Q929927,Q2455976,2,0
24774,Q1104675,Q929927,Q2457292,677,400
29132,Q1104675,Q929927,Q4178761,371,251
29252,Q1104675,Q929927,Q1083276,80,52
29461,Q1104675,Q929927,Q4180692,433,246
34117,Q1104675,Q929927,Q2458105,152,99
35047,Q1104675,Q929927,Q4206706,399,209
36066,Q1104675,Q929927,Q2458430,225,153
38176,Q1104675,Q929927,Q2459013,1777,1142
38491,Q1104675,Q929927,Q2459025,2,2
40796,Q1104675,Q929927,Q2458890,4,6
44820,Q1104675,Q929927,Q2017800,888,601
48307,Q1104675,Q929927,Q4294183,1228,500
49326,Q1104675,Q929927,Q2459709,44,36
51192,Q1104675,Q929927,Q2458934,41,14
51994,Q1104675,Q929927,Q4322590,376,276
52153,Q1104675,Q929927,Q2459064,91,71
52372,Q1104675,Q929927,Q2458915,89,51
55395,Q1104675,Q929927,Q2459738,445,316
55568,Q1104675,Q929927,Q1082914,505,188
55960,Q1104675,Q929927,Q2459050,402,241
58731,Q1104675,Q929927,Q3408682,379,211
58829,Q1104675,Q929927,Q4385022,63,135
63392,Q1104675,Q929927,Q2461282,9,3
65841,Q1104675,Q929927,Q2462594,426,195
67893,Q1104675,Q929927,Q2461737,77,58
68415,Q1104675,Q929927,Q2461089,313,206
68566,Q1104675,Q929927,Q751333,12,8
69657,Q1104675,Q929927,Q2461049,385,179
80830,Q1104675,Q929927,Q2022255,193,102
81236,Q1104675,Q929927,Q2304512,823,353
87103,Q1104675,Q929927,Q2058291,355,166
87165,Q1104675,Q929927,Q4536053,372,149
04501,Q1112985,Q2401761,Q405175,5651,5381
02049,Q1112985,Q2401761,Q1083406,196,222
02052,Q1112985,Q2401761,Q1084385,85,94
04371,Q1112985,Q2401761,Q1084540,9,14
15446,Q1112985,Q2401761,Q1082968,68,86
15535,Q1112985,Q2401761,Q2456395,393,432
15457,Q1112985,Q2401761,Q1084392,132,144
16242,Q1112985,Q2401761,Q1084106,62,117
21974,Q1112985,Q2401761,Q1084170,215,259
38635,Q1112985,Q2401761,Q1084017,96,166
44210,Q1112985,Q2401761,Q1085052,5,5
46262,Q1112985,Q2401761,Q1086287,103,124
46317,Q1112985,Q2401761,Q1085064,51,64
46824,Q1112985,Q2401761,Q2058425,271,264
48711,Q1112985,Q2401761,Q1086821,643,632
52297,Q1112985,Q2401761,Q1087155,44,51
55364,Q1112985,Q2401761,Q1086601,31,58
83082,Q1112985,Q2401761,Q4520961,51,103
04532,Q1112985,Q2401745,Q405726,1156,1368
02172,Q1112985,Q2401745,Q1084629,21,27
04314,Q1112985,Q2401745,Q1084718,371,474
11232,Q1112985,Q2401745,Q1084449,24,48
12351,Q1112985,Q2401745,Q2653647,28,62
21565,Q1112985,Q2401745,Q1084728,27,81
35804,Q1112985,Q2401745,Q4210881,11,22
66888,Q1112985,Q2401745,Q2654199,52,85
67252,Q1112985,Q2401745,Q4423209,361,447
68062,Q1112985,Q2401745,Q4428938,18,38
75174,Q1112985,Q2401745,Q1086579,302,352
78495,Q1112985,Q2401745,Q1087050,0,16
39116,Q1112985,Q944028,Q407307,1879,2223
02748,Q1112985,Q944028,Q2653100,231,484
05565,Q1112985,Q944028,Q1083681,51,87
07065,Q1112985,Q944028,Q4099360,85,155
23323,Q1112985,Q944028,Q1083235,47,78
39997,Q1112985,Q944028,Q4242153,33,85
49360,Q1112985,Q944028,Q1085200,300,375
57830,Q1112985,Q944028,Q1085208,304,525
69261,Q1112985,Q944028,Q1019792,463,627
76180,Q1112985,Q944028,Q1085094,64,89
78625,Q1112985,Q944028,Q1086487,40,49
41112,Q1112985,Q1003231,Q189305,63359,45856
02138,Q1112985,Q1003231,Q1083243,620,577
03962,Q1112985,Q1003231,Q1083013,122,157
04323,Q1112985,Q1003231,Q1083917,5,12
04491,Q1112985,Q1003231,Q1084367,10,12
04796,Q1112985,Q1003231,Q1084164,403,330
07048,Q1112985,Q1003231,Q4099238,18,51
48355,Q1112985,Q1003231,Q1082884,265,217
14917,Q1112985,Q1003231,Q1083103,166,132
16026,Q1112985,Q1003231,Q4143473,83,85
16141,Q1112985,Q1003231,Q1084855,75,56
16198,Q1112985,Q1003231,Q1083110,471,341
16995,Q1112985,Q1003231,Q1084031,4,11
17680,Q1112985,Q1003231,Q1083206,306,242
17751,Q1112985,Q1003231,Q2459568,632,551
18112,Q1112985,Q1003231,Q1083522,1,3
18318,Q1112985,Q1003231,Q1084638,1,8
18352,Q1112985,Q1003231,Q1083353,239,169
18455,Q1112985,Q1003231,Q2990478,224,199
20208,Q1112985,Q1003231,Q4156006,107,149
21782,Q1112985,Q1003231,Q1084884,3,9
22071,Q1112985,Q1003231,Q1083291,127,89
22811,Q1112985,Q1003231,Q1084287,58,81
22862,Q1112985,Q1003231,Q2457687,7,19
23282,Q1112985,Q1003231,Q2014599,602,521
29026,Q1112985,Q1003231,Q1083074,1022,650
29266,Q1112985,Q1003231,Q1998681,4,1
29386,Q1112985,Q1003231,Q1082974,1098,1003
32144,Q1112985,Q1003231,Q4196783,2,4
35835,Q1112985,Q1003231,Q1083482,67,60
36659,Q1112985,Q1003231,Q1083346,69,104
38432,Q1112985,Q1003231,Q1083039,800,776
38474,Q1112985,Q1003231,Q4232332,618,590
38515,Q1112985,Q1003231,Q4232390,2,2
40765,Q1112985,Q1003231,Q2016509,1,4
40991,Q1112985,Q1003231,Q1086828,1,2
43267,Q1112985,Q1003231,Q1086656,15,22
43815,Q1112985,Q1003231,Q4263080,1,4
44183,Q1112985,Q1003231,Q1085155,798,736
44255,Q1112985,Q1003231,Q4266212,45,66
46108,Q1112985,Q1003231,Q1086695,21,44
52400,Q1112985,Q1003231,Q1083823,375,390
52026,Q1112985,Q1003231,Q1085041,161,187
52194,Q1112985,Q1003231,Q2019643,21,19
56378,Q1112985,Q1003231,Q1084494,968,826
57188,Q1112985,Q1003231,Q1088013,4,12
57319,Q1112985,Q1003231,Q1085936,17,24
58129,Q1112985,Q1003231,Q1086447,65,76
61457,Q1112985,Q1003231,Q1086585,135,124
63536,Q1112985,Q1003231,Q2462190,362,255
62181,Q1112985,Q1003231,Q1086162,99,96
62428,Q1112985,Q1003231,Q1086500,0,1
63608,Q1112985,Q1003231,Q1086415,9,29
65047,Q1112985,Q1003231,Q1085164,10,11
65142,Q1112985,Q1003231,Q1086880,2,6
66891,Q1112985,Q1003231,Q1088017,210,242
67461,Q1112985,Q1003231,Q1088445,1832,1518
67790,Q1112985,Q1003231,Q1086514,845,681
69167,Q1112985,Q1003231,Q1086152,119,140
72045,Q1112985,Q1003231,Q1085554,212,286
73691,Q1112985,Q1003231,Q1085031,110,104
73750,Q1112985,Q1003231,Q1086917,11,18
78447,Q1112985,Q1003231,Q1086507,17,12
78543,Q1112985,Q1003231,Q1087033,2,1
78598,Q1112985,Q1003231,Q1086112,7,14
78608,Q1112985,Q1003231,Q1086368,1,3
78611,Q1112985,Q1003231,Q1086607,55,75
83257,Q1112985,Q1003231,Q597016,73,120
83354,Q1112985,Q1003231,Q1086387,507,502
87062,Q1112985,Q1003231,Q4535998,912,834
10050,Q1112985,Q2401796,Q1083189,349,399
10817,Q1112985,Q2401796,Q2013378,6,6
21292,Q1112985,Q2401796,Q2014216,3,8
22112,Q1112985,Q2401796,Q1084796,20,47
23827,Q1112985,Q2401796,Q1083690,91,107
27574,Q1112985,Q2401796,Q1084314,58,116
30613,Q1112985,Q2401796,Q1084967,52,58
32696,Q1112985,Q2401796,Q4199317,22,33
35119,Q1112985,Q2401796,Q1084334,36,23
43709,Q1112985,Q2401796,Q1085084,148,164
49566,Q1112985,Q2401796,Q1086775,19,34
51216,Q1112985,Q2401796,Q2994062,475,513
51336,Q1112985,Q2401796,Q1085188,68,100
55542,Q1112985,Q2401796,Q4346710,25,54
55734,Q1112985,Q2401796,Q1086896,62,81
62058,Q1112985,Q2401796,Q4389491,7,16
62284,Q1112985,Q2401796,Q1084923,123,124
67619,Q1112985,Q2401796,Q1086062,20,28
69571,Q1112985,Q2401796,Q1086123,19,21
72494,Q1112985,Q2401796,Q1086564,39,46
78584,Q1112985,Q2401796,Q1085115,29,30
81284,Q1112985,Q2401796,Q1088089,105,123
62671,Q1112985,Q2403120,Q406517,2511,2570
55083,Q1112985,Q2403120,Q1086811,10,30
55539,Q1112985,Q2403120,Q1085135,133,169
67698,Q1112985,Q2403120,Q1086544,98,234
62685,Q1112985,Q2403120,Q29052193,30,36
65365,Q1112985,Q543012,Q405166,4060,4118
53254,Q1112985,Q543012,Q2460627,972,988
59358,Q1112985,Q543012,Q12138666,0,9
62520,Q1112985,Q543012,Q2462843,1155,1191
65379,Q1112985,Q543012,Q2462797,1175,1219
68789,Q1112985,Q2401780,Q405279,39467,35295
02350,Q1112985,Q2401780,Q4076396,298,460
04220,Q1112985,Q2401780,Q1084133,1576,1506
04354,Q1112985,Q2401780,Q1084025,123,148
17659,Q1112985,Q2401780,Q4147630,24,35
20612,Q1112985,Q2401780,Q4157323,42,107
20763,Q1112985,Q2401780,Q4160210,1304,1319
24791,Q1112985,Q2401780,Q1084531,211,302
39325,Q1112985,Q2401780,Q1083333,24,51
39339,Q1112985,Q2401780,Q1083252,1834,1846
39640,Q1112985,Q2401780,Q1086103,27,83
55230,Q1112985,Q2401780,Q4342472,88,104
56349,Q1112985,Q2401780,Q1088094,176,160
65245,Q1112985,Q2401780,Q1086957,1687,1625
72758,Q1112985,Q2401780,Q4460765,67,154
80491,Q1112985,Q2401780,Q1086793,1075,1089
87727,Q1112985,Q2401780,Q1085845,2020,1900
06392,Q1112985,Q2609076,Q1083848,2,13
07226,Q1112985,Q2609076,Q1082900,8,19
14101,Q1112985,Q2609076,Q1083598,21,51
16554,Q1112985,Q2609076,Q1083227,13,42
16804,Q1112985,Q2609076,Q1083926,1,4
21422,Q1112985,Q2609076,Q7279469,15,55
22410,Q1112985,Q2609076,Q1083701,11,38
