ekatte,region,municipality,settlement,permanent_03_2020,current_03_2020
30350,СОФИЙСКА,СВОГЕ,С. ЗАСЕЛЕ,92,103
30847,СОФИЙСКА,СВОГЕ,С. ЗИМЕВИЦА,180,175
32843,СОФИЙСКА,СВОГЕ,С. ИСКРЕЦ,1748,1680
43092,СОФИЙСКА,СВОГЕ,С. ЛАКАТНИК,90,90
43390,СОФИЙСКА,СВОГЕ,С. ЛЕСКОВДОЛ,61,70
44330,СОФИЙСКА,СВОГЕ,С. ЛУКОВО,241,293
48129,СОФИЙСКА,СВОГЕ,С. МИЛАНОВО,374,392
53374,СОФИЙСКА,СВОГЕ,С. ОГОЯ,37,41
53610,СОФИЙСКА,СВОГЕ,С. ОПЛЕТНЯ,71,61
54122,СОФИЙСКА,СВОГЕ,С. ОСЕНОВЛАГ,228,204
62387,СОФИЙСКА,СВОГЕ,С. РЕБРОВО,798,804
62414,СОФИЙСКА,СВОГЕ,С. РЕДИНА,64,60
65663,СОФИЙСКА,СВОГЕ,С. СВИДНЯ,881,1031
72655,СОФИЙСКА,СВОГЕ,С. ТОМПСЪН,761,750
78402,СОФИЙСКА,СВОГЕ,С. ЦЕРЕЦЕЛ,21,27
78481,СОФИЙСКА,СВОГЕ,С. ЦЕРОВО,1440,1351
87028,СОФИЙСКА,СВОГЕ,С. ЯБЛАНИЦА,67,92
67372,СОФИЙСКА,СЛИВНИЦА,ГР. СЛИВНИЦА,7333,7111
00223,СОФИЙСКА,СЛИВНИЦА,С. АЛДОМИРОВЦИ,1251,1298
02926,СОФИЙСКА,СЛИВНИЦА,С. БАХАЛИН,4,4
06175,СОФИЙСКА,СЛИВНИЦА,С. БРАТУШКОВО,8,25
07541,СОФИЙСКА,СЛИВНИЦА,С. БЪРЛОЖНИЦА,36,96
18133,СОФИЙСКА,СЛИВНИЦА,С. ГУРГУЛЯТ,12,36
18294,СОФИЙСКА,СЛИВНИЦА,С. ГЪЛЪБОВЦИ,76,121
23474,СОФИЙСКА,СЛИВНИЦА,С. ДРАГОТИНЦИ,13,36
32411,СОФИЙСКА,СЛИВНИЦА,С. ИЗВОР,70,102
56558,СОФИЙСКА,СЛИВНИЦА,С. ПИЩАНЕ,1,5
56914,СОФИЙСКА,СЛИВНИЦА,С. ПОВАЛИРЪЖ,1,1
61621,СОФИЙСКА,СЛИВНИЦА,С. РАДУЛОВЦИ,17,39
61964,СОФИЙСКА,СЛИВНИЦА,С. РАКИТА,5,33
31044,СОФИЙСКА,ЗЛАТИЦА,ГР. ЗЛАТИЦА,5157,4696
36484,СОФИЙСКА,ЗЛАТИЦА,С. КАРЛИЕВО,172,166
56137,СОФИЙСКА,ЗЛАТИЦА,С. ПЕТРИЧ,187,210
78669,СОФИЙСКА,ЗЛАТИЦА,С. ЦЪРКВИЩЕ,280,270
00504,СОФИЙСКА,АНТОН,С. АНТОН,1528,1504
56407,СОФИЙСКА,ПИРДОП,ГР. ПИРДОП,7370,6929
24164,СОФИЙСКА,ПИРДОП,С. ДУШАНЦИ,703,712
03842,СОФИЙСКА,МИРКОВО,С. БЕНКОВСКИ,86,138
07051,СОФИЙСКА,МИРКОВО,С. БУНОВО,225,298
35821,СОФИЙСКА,МИРКОВО,С. КАМЕНИЦА,54,83
48324,СОФИЙСКА,МИРКОВО,С. МИРКОВО,1474,1513
67636,СОФИЙСКА,МИРКОВО,С. СМОЛСКО,209,256
77236,СОФИЙСКА,МИРКОВО,С. ХВЪРЧИЛ,0,1
80011,СОФИЙСКА,ЧАВДАР,С. ЧАВДАР,1197,1203
80323,СОФИЙСКА,ЧЕЛОПЕЧ,С. ЧЕЛОПЕЧ,1479,1753
22006,СОФИЙСКА,ДОЛНА БАНЯ,ГР. ДОЛНА БАНЯ,4814,4775
87816,СОФИЙСКА,ДОЛНА БАНЯ,С. СВЕТИ СПАС,2,17
06183,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. БРАТЯ ДАСКАЛОВИ,514,574
10673,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ВЕРЕН,95,175
15744,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ГОЛЯМ ДОЛ,69,90
16691,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ГОРНО БЕЛЕВО,186,252
16852,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ГОРНО НОВО СЕЛО,166,161
17717,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ГРАНИТ,563,645
22736,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ДОЛНО НОВО СЕЛО,60,59
38100,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. КОЛЮ МАРИНОВО,29,67
46588,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. МАЛКО ДРЯНОВО,62,119
49998,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. МАЛЪК ДОЛ,18,38
47305,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. МАРКОВО,25,55
47665,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. МЕДОВО,103,182
48372,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. МИРОВО,608,744
51072,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. НАЙДЕНОВО,112,141
53624,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ОПЪЛЧЕНЕЦ,321,383
53850,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ОРИЗОВО,1344,1581
55484,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ПАРТИЗАНИН,479,542
56811,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ПЛОДОВИТОВО,480,610
58075,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ПРАВОСЛАВ,114,211
67074,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. СЛАВЯНИН,14,31
70531,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. СЪЕДИНЕНИЕ,60,83
70562,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. СЪРНЕВЕЦ,53,120
80793,СТАРА ЗАГОРА,БРАТЯ ДАСКАЛОВИ,С. ЧЕРНА ГОРА,1393,1475
18280,СТАРА ЗАГОРА,ГЪЛЪБОВО,ГР. ГЪЛЪБОВО,8201,7925
00552,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. АПРИЛОВО,212,225
10416,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. ВЕЛИКОВО,36,75
14951,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. ГЛАВАН,797,784
32857,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. ИСКРИЦА,143,179
47603,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. МЕДНИКАРОВО,403,498
49391,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. МУСАЧЕВО,191,181
49535,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. МЪДРЕЦ,760,744
53134,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. ОБРУЧИЩЕ,1385,1439
57515,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. ПОМОЩНИК,211,215
61755,СТАРА ЗАГОРА,ГЪЛЪБОВО,С. РАЗДЕЛНА,71,115
35167,СТАРА ЗАГОРА,КАЗАНЛЪК,ГР. КАЗАНЛЪК,55720,49899
40292,СТАРА ЗАГОРА,КАЗАНЛЪК,ГР. КРЪН,3508,3226
83199,СТАРА ЗАГОРА,КАЗАНЛЪК,ГР. ШИПКА,1261,1238
06848,СТАРА ЗАГОРА,КАЗАНЛЪК,С. БУЗОВГРАД,2319,2026
15864,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ГОЛЯМО ДРЯНОВО,189,271
16780,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ГОРНО ИЗВОРОВО,189,213
49076,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ГОРНО ЧЕРКОВИЩЕ,1288,1330
22633,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ДОЛНО ИЗВОРОВО,719,581
24075,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ДУНАВЦИ,593,652
27499,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ЕНИНА,2293,2283
38563,СТАРА ЗАГОРА,КАЗАНЛЪК,С. КОПРИНКА,2906,2628
40868,СТАРА ЗАГОРА,КАЗАНЛЪК,С. КЪНЧЕВО,1269,1051
53179,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ОВОЩНИК,1649,1596
62983,СТАРА ЗАГОРА,КАЗАНЛЪК,С. РОЗОВО,1093,1094
63570,СТАРА ЗАГОРА,КАЗАНЛЪК,С. РЪЖЕНА,1174,1182
68446,СТАРА ЗАГОРА,КАЗАНЛЪК,С. СРЕДНОГОРОВО,141,201
77027,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ХАДЖИДИМИТРОВО,1825,1613
80532,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ЧЕРГАНОВО,896,929
83106,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ШЕЙНОВО,2014,1890
87641,СТАРА ЗАГОРА,КАЗАНЛЪК,С. ЯСЕНОВО,868,826
49494,СТАРА ЗАГОРА,МЪГЛИЖ,ГР. МЪГЛИЖ,3376,3263
05671,СТАРА ЗАГОРА,МЪГЛИЖ,С. БОРУЩИЦА,22,38
07380,СТАРА ЗАГОРА,МЪГЛИЖ,С. БЪНЗАРЕТО,0,2
10848,СТАРА ЗАГОРА,МЪГЛИЖ,С. ВЕТРЕН,1242,1193
24342,СТАРА ЗАГОРА,МЪГЛИЖ,С. ДЪБОВО,1158,1204
24637,СТАРА ЗАГОРА,МЪГЛИЖ,С. ДЪРЖАВЕН,1,0
30870,СТАРА ЗАГОРА,МЪГЛИЖ,С. ЗИМНИЦА,908,959
61635,СТАРА ЗАГОРА,МЪГЛИЖ,С. РАДУНЦИ,11,45
66103,СТАРА ЗАГОРА,МЪГЛИЖ,С. СЕЛЦЕ,8,10
67341,СТАРА ЗАГОРА,МЪГЛИЖ,С. СЛИВИТО,3,14
73420,СТАРА ЗАГОРА,МЪГЛИЖ,С. ТУЛОВО,1285,1390
83020,СТАРА ЗАГОРА,МЪГЛИЖ,С. ШАНОВО,218,334
86043,СТАРА ЗАГОРА,МЪГЛИЖ,С. ЮЛИЕВО,848,803
87148,СТАРА ЗАГОРА,МЪГЛИЖ,С. ЯВОРОВЕЦ,1,3
87212,СТАРА ЗАГОРА,МЪГЛИЖ,С. ЯГОДА,3078,2664
03023,СТАРА ЗАГОРА,ОПАН,С. БАЩИНО,39,63
07750,СТАРА ЗАГОРА,ОПАН,С. БЯЛ ИЗВОР,214,270
07819,СТАРА ЗАГОРА,ОПАН,С. БЯЛО ПОЛЕ,179,305
10224,СТАРА ЗАГОРА,ОПАН,С. ВАСИЛ ЛЕВСКИ,170,177
10639,СТАРА ЗАГОРА,ОПАН,С. ВЕНЕЦ,55,121
61791,СТАРА ЗАГОРА,ОПАН,С. КНЯЖЕВСКО,128,161
39222,СТАРА ЗАГОРА,ОПАН,С. КРАВИНО,37,75
53576,СТАРА ЗАГОРА,ОПАН,С. ОПАН,303,324
59166,СТАРА ЗАГОРА,ОПАН,С. ПЪСТРЕН,128,193
68312,СТАРА ЗАГОРА,ОПАН,С. СРЕДЕЦ,171,265
69434,СТАРА ЗАГОРА,ОПАН,С. СТОЛЕТОВО,73,97
72970,СТАРА ЗАГОРА,ОПАН,С. ТРАКИЯ,226,274
87713,СТАРА ЗАГОРА,ОПАН,С. ЯСТРЕБОВО,346,443
55021,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,ГР. ПАВЕЛ БАНЯ,2925,2706
00309,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. АЛЕКСАНДРОВО,2880,1873
00697,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. АСЕН,813,553
10954,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ВИДЕН,52,86
14026,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ГАБАРЕВО,2014,1599
16924,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ГОРНО САХРАНЕ,1535,1409
22808,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ДОЛНО САХРАНЕ,746,719
47101,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. МАНОЛОВО,1074,797
54153,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ОСЕТЕНОВО,1490,1170
66826,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. СКОБЕЛЕВО,937,796
73451,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ТУРИЯ,299,341
73540,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ТЪЖА,1420,1352
73688,СТАРА ЗАГОРА,ПАВЕЛ БАНЯ,С. ТЪРНИЧЕНИ,1058,914
61460,СТАРА ЗАГОРА,РАДНЕВО,ГР. РАДНЕВО,13619,12173
03407,СТАРА ЗАГОРА,РАДНЕВО,С. БЕЛИ БРЯГ,66,48
17960,СТАРА ЗАГОРА,РАДНЕВО,С. БОЗДУГАНОВО,357,441
07288,СТАРА ЗАГОРА,РАДНЕВО,С. БЪЛГАРЕНЕ,59,79
15062,СТАРА ЗАГОРА,РАДНЕВО,С. ГЛЕДАЧЕВО,3,2
20153,СТАРА ЗАГОРА,РАДНЕВО,С. ДАСКАЛ АТАНАСОВО,205,312
21209,СТАРА ЗАГОРА,РАДНЕВО,С. ДИНЯ,152,183
30795,СТАРА ЗАГОРА,РАДНЕВО,С. ЗЕМЛЕН,67,126
31293,СТАРА ЗАГОРА,РАДНЕВО,С. ЗНАМЕНОСЕЦ,518,641
37455,СТАРА ЗАГОРА,РАДНЕВО,С. КОВАЧ,60,81
37507,СТАРА ЗАГОРА,РАДНЕВО,С. КОВАЧЕВО,435,437
38008,СТАРА ЗАГОРА,РАДНЕВО,С. КОЛАРОВО,347,503
38340,СТАРА ЗАГОРА,РАДНЕВО,С. КОНСТАНТИНОВЕЦ,29,32
44540,СТАРА ЗАГОРА,РАДНЕВО,С. ЛЮБЕНОВО,483,547
47500,СТАРА ЗАГОРА,РАДНЕВО,С. МАЦА,91,76
57323,СТАРА ЗАГОРА,РАДНЕВО,С. ПОЛСКИ ГРАДЕЦ,371,482
62712,СТАРА ЗАГОРА,РАДНЕВО,С. РИСИМАНОВО,70,87
65838,СТАРА ЗАГОРА,РАДНЕВО,С. СВОБОДЕН,92,118
70586,СТАРА ЗАГОРА,РАДНЕВО,С. СЪРНЕВО,1198,1288
72477,СТАРА ЗАГОРА,РАДНЕВО,С. ТИХОМИРОВО,101,121
72824,СТАРА ЗАГОРА,РАДНЕВО,С. ТОПОЛЯНЕ,146,215
73225,СТАРА ЗАГОРА,РАДНЕВО,С. ТРОЯНОВО,456,581
73314,СТАРА ЗАГОРА,РАДНЕВО,С. ТРЪНКОВО,432,527
68850,СТАРА ЗАГОРА,СТАРА ЗАГОРА,ГР. СТАРА ЗАГОРА,158823,146981
00655,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. АРНАУТИТО,176,280
03856,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БЕНКОВСКИ,72,97
04738,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БОГОМИЛОВО,1351,1460
05431,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БОРИЛОВО,147,338
05637,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БОРОВО,52,66
06197,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БРАТЯ КУНЧЕВИ,869,911
07199,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. БЪДЕЩЕ,296,398
11675,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ВОДЕНИЧАРОВО,31,49
16701,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ГОРНО БОТЕВО,701,854
24482,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ДЪЛБОКИ,1351,1478
27214,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ЕЛЕНИНО,624,704
27379,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ЕЛХОВО,52,122
30119,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ЗАГОРЕ,816,945
31276,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ЗМЕЙОВО,524,758
35153,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. КАЗАНКА,58,98
35420,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. КАЛИТИНОВО,883,973
35515,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. КАЛОЯНОВЕЦ,844,1057
36899,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. КИРИЛОВО,440,574
37678,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. КОЗАРЕВЕЦ,86,93
38039,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. КОЛЕНА,222,248
43921,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ЛОВЕЦ,82,154
63149,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ЛОЗЕН,68,124
44687,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ЛЮЛЯК,41,67
44851,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ЛЯСКОВО,111,165
46098,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. МАДЖЕРИТО,426,541
46417,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. МАЛКА ВЕРЕЯ,430,551
46591,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. МАЛКО КАДИЕВО,214,277
48502,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. МИХАЙЛОВО,177,260
48765,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. МОГИЛА,697,738
52252,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. НОВО СЕЛО,70,106
54016,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ОРЯХОВИЦА,610,670
54314,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ОСТРА МОГИЛА,90,120
55289,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ПАМУКЧИИ,227,318
56188,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ПЕТРОВО,207,307
56825,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ПЛОСКА МОГИЛА,304,297
57073,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ПОДСЛОН,114,136
58236,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ПРЕСЛАВЕН,623,832
58743,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ПРЯПОРЕЦ,86,151
58952,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ПШЕНИЧЕВО,137,176
59170,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ПЪСТРОВО,28,61
61995,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. РАКИТНИЦА,286,430
63301,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. РУМАНЯ,39,70
65317,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. САМУИЛОВО,142,199
67154,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. СЛАДЪК КЛАДЕНЕЦ,46,107
68970,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. СТАРОЗАГОРСКИ БАНИ,211,366
69794,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. СТРЕЛЕЦ,112,134
70202,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. СУЛИЦА,96,200
68730,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ХАН АСПАРУХОВО,1199,1341
77431,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ХРИСТИЯНОВО,303,436
77476,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ХРИЩЕНИ,1822,1859
87182,СТАРА ЗАГОРА,СТАРА ЗАГОРА,С. ЯВОРОВО,143,397
81414,СТАРА ЗАГОРА,ЧИРПАН,ГР. ЧИРПАН,17582,15595
11082,СТАРА ЗАГОРА,ЧИРПАН,С. ВИНАРОВО,116,197
14920,СТАРА ЗАГОРА,ЧИРПАН,С. ГИТА,675,811
21049,СТАРА ЗАГОРА,ЧИРПАН,С. ДИМИТРИЕВО,64,117
24623,СТАРА ЗАГОРА,ЧИРПАН,С. ДЪРЖАВА,76,104
30819,СТАРА ЗАГОРА,ЧИРПАН,С. ЗЕТЬОВО,1238,1209
31070,СТАРА ЗАГОРА,ЧИРПАН,С. ЗЛАТНА ЛИВАДА,31,70
32456,СТАРА ЗАГОРА,ЧИРПАН,С. ИЗВОРОВО,34,81
46658,СТАРА ЗАГОРА,ЧИРПАН,С. МАЛКО ТРЪНОВО,153,241
48831,СТАРА ЗАГОРА,ЧИРПАН,С. МОГИЛОВО,41,130
54242,СТАРА ЗАГОРА,ЧИРПАН,С. ОСЛАРКА,9,8
63344,СТАРА ЗАГОРА,ЧИРПАН,С. РУПКИТЕ,203,318
65810,СТАРА ЗАГОРА,ЧИРПАН,С. СВОБОДА,1134,1152
68182,СТАРА ЗАГОРА,ЧИРПАН,С. СПАСОВО,425,446
68463,СТАРА ЗАГОРА,ЧИРПАН,С. СРЕДНО ГРАДИЩЕ,86,137
69496,СТАРА ЗАГОРА,ЧИРПАН,С. СТОЯН ЗАИМОВО,18,59
78330,СТАРА ЗАГОРА,ЧИРПАН,С. ЦЕЛИНА,217,228
78375,СТАРА ЗАГОРА,ЧИРПАН,С. ЦЕНОВО,126,153
87254,СТАРА ЗАГОРА,ЧИРПАН,С. ЯЗДАЧ,132,192
18157,СТАРА ЗАГОРА,ГУРКОВО,ГР. ГУРКОВО,3202,3024
06478,СТАРА ЗАГОРА,ГУРКОВО,С. БРЕСТОВА,0,1
20211,СТАРА ЗАГОРА,ГУРКОВО,С. ДВОРИЩЕ,2,3
21124,СТАРА ЗАГОРА,ГУРКОВО,С. ДИМОВЦИ,9,21
29595,СТАРА ЗАГОРА,ГУРКОВО,С. ЖЪЛТОПОП,1,2
31022,СТАРА ЗАГОРА,ГУРКОВО,С. ЗЛАТИРЪТ,9,10
38203,СТАРА ЗАГОРА,ГУРКОВО,С. КОНАРЕ,380,384
44776,СТАРА ЗАГОРА,ГУРКОВО,С. ЛЯВА РЕКА,20,36
22767,СТАРА ЗАГОРА,ГУРКОВО,С. ПАНИЧЕРЕВО,2017,1961
58894,СТАРА ЗАГОРА,ГУРКОВО,С. ПЧЕЛИНОВО,19,33
51648,СТАРА ЗАГОРА,НИКОЛАЕВО,ГР. НИКОЛАЕВО,3310,3124
27070,СТАРА ЗАГОРА,НИКОЛАЕВО,С. ЕДРЕВО,610,609
48163,СТАРА ЗАГОРА,НИКОЛАЕВО,С. ЕЛХОВО,440,538
51888,СТАРА ЗАГОРА,НИКОЛАЕВО,С. НОВА МАХАЛА,874,903
00518,ТЪРГОВИЩЕ,АНТОНОВО,ГР. АНТОНОВО,1760,1474
02628,ТЪРГОВИЩЕ,АНТОНОВО,С. БАНКОВЕЦ,11,9
04755,ТЪРГОВИЩЕ,АНТОНОВО,С. БОГОМОЛСКО,22,28
06919,ТЪРГОВИЩЕ,АНТОНОВО,С. БУКАК,11,7
10433,ТЪРГОВИЩЕ,АНТОНОВО,С. ВЕЛИКОВЦИ,72,68
10584,ТЪРГОВИЩЕ,АНТОНОВО,С. ВЕЛЬОВО,88,67
15045,ТЪРГОВИЩЕ,АНТОНОВО,С. ГЛАШАТАЙ,25,21
15850,ТЪРГОВИЩЕ,АНТОНОВО,С. ГОЛЯМО ДОЛЯНЕ,2,1
16211,ТЪРГОВИЩЕ,АНТОНОВО,С. ГОРНА ЗЛАТИЦА,11,12
20479,ТЪРГОВИЩЕ,АНТОНОВО,С. ДЕВИНО,8,14
21275,ТЪРГОВИЩЕ,АНТОНОВО,С. ДЛЪЖКА ПОЛЯНА,66,42
21703,ТЪРГОВИЩЕ,АНТОНОВО,С. ДОБРОТИЦА,291,238
22099,ТЪРГОВИЩЕ,АНТОНОВО,С. ДОЛНА ЗЛАТИЦА,6,11
24428,ТЪРГОВИЩЕ,АНТОНОВО,С. ДЪБРАВИЦА,7,8
32473,ТЪРГОВИЩЕ,АНТОНОВО,С. ИЗВОРОВО,440,431
36169,ТЪРГОВИЩЕ,АНТОНОВО,С. КАПИЩЕ,95,74
37040,ТЪРГОВИЩЕ,АНТОНОВО,С. КИТИНО,77,62
38323,ТЪРГОВИЩЕ,АНТОНОВО,С. КОНОП,149,126
39368,ТЪРГОВИЩЕ,АНТОНОВО,С. КРАЙПОЛЕ,1,0
40258,ТЪРГОВИЩЕ,АНТОНОВО,С. КРУШОЛАК,48,41
41099,ТЪРГОВИЩЕ,АНТОНОВО,С. КЬОСЕВЦИ,104,96
44598,ТЪРГОВИЩЕ,АНТОНОВО,С. ЛЮБИЧЕВО,342,243
46468,ТЪРГОВИЩЕ,АНТОНОВО,С. МАЛКА ЧЕРКОВНА,1,9
46735,ТЪРГОВИЩЕ,АНТОНОВО,С. МАЛОГРАДЕЦ,70,90
47130,ТЪРГОВИЩЕ,АНТОНОВО,С. МАНУШЕВЦИ,0,1
48026,ТЪРГОВИЩЕ,АНТОНОВО,С. МЕЧОВО,3,6
48194,ТЪРГОВИЩЕ,АНТОНОВО,С. МИЛИНО,47,21
49045,ТЪРГОВИЩЕ,АНТОНОВО,С. МОРАВИЦА,221,205
49059,ТЪРГОВИЩЕ,АНТОНОВО,С. МОРАВКА,216,187
53641,ТЪРГОВИЩЕ,АНТОНОВО,С. ОРАЧ,91,100
56424,ТЪРГОВИЩЕ,АНТОНОВО,С. ПИРИНЕЦ,3,11
57827,ТЪРГОВИЩЕ,АНТОНОВО,С. ПОРОЙНО,9,14
58476,ТЪРГОВИЩЕ,АНТОНОВО,С. ПРИСОЙНА,5,4
58949,ТЪРГОВИЩЕ,АНТОНОВО,С. ПЧЕЛНО,8,8
61251,ТЪРГОВИЩЕ,АНТОНОВО,С. РАВНО СЕЛО,60,48
61769,ТЪРГОВИЩЕ,АНТОНОВО,С. РАЗДЕЛЦИ,245,202
65752,ТЪРГОВИЩЕ,АНТОНОВО,С. СВИРЧОВО,32,22
65855,ТЪРГОВИЩЕ,АНТОНОВО,С. СВОБОДИЦА,28,22
66175,ТЪРГОВИЩЕ,АНТОНОВО,С. СЕМЕРЦИ,263,223
67492,ТЪРГОВИЩЕ,АНТОНОВО,С. СЛЪНЧОВЕЦ,0,1
68881,ТЪРГОВИЩЕ,АНТОНОВО,С. СТАРА РЕЧКА,43,18
69136,ТЪРГОВИЩЕ,АНТОНОВО,С. СТАРЧИЩЕ,153,92
69146,ТЪРГОВИЩЕ,АНТОНОВО,С. СТЕВРЕК,437,368
69376,ТЪРГОВИЩЕ,АНТОНОВО,С. СТОЙНОВО,30,29
69897,ТЪРГОВИЩЕ,АНТОНОВО,С. СТРОЙНОВЦИ,6,13
72062,ТЪРГОВИЩЕ,АНТОНОВО,С. ТАЙМИЩЕ,227,184
72452,ТЪРГОВИЩЕ,АНТОНОВО,С. ТИХОВЕЦ,3,1
73078,ТЪРГОВИЩЕ,АНТОНОВО,С. ТРЕСКАВЕЦ,827,554
77120,ТЪРГОВИЩЕ,АНТОНОВО,С. ХАЛВАДЖИЙСКО,4,5
80279,ТЪРГОВИЩЕ,АНТОНОВО,С. ЧЕКАНЦИ,51,42
